Timestamp,X,Y,Z
1717728851255.12769,  -6.97367, -16.59772,  -8.34528
1717728851271.80176,  -3.55302,  -8.20844,  -7.79323
1717728851288.47583,  -2.28825,  -5.76416,  -6.29772
1717728851305.14990,  -1.55146,  -5.17217,  -4.52030
1717728851321.82422,  -0.71681,  -4.50671,  -2.76050
1717728851338.49829,   2.06786,  -4.36782,  -4.20626
1717728851355.17236,   2.13515,  -2.47864,  -5.44057
1717728851371.84644,   1.79934,  -0.78238,  -5.61851
1717728851388.52075,   1.95590,   0.31102,  -5.24154
1717728851405.19482,   2.02629,   0.97535,  -5.58243
1717728851421.86890,   1.04746,   0.96727,  -5.82868
1717728851438.54321,   0.34672,  -0.92765,  -5.07202
1717728851455.21729,   0.63372,  -4.80759,  -3.38970
1717728851471.89136,  -2.37134, -14.58088,  11.96874
1717728851488.56543,  -3.51128, -20.11466,  21.16745
1717728851505.23975,  -2.28115, -20.73630,  21.70071
1717728851521.91382,  -1.55995, -14.25891,   8.45733
1717728851538.58789,  -4.31589,  -8.64023,  -6.55325
1717728851555.26196,  -7.61005,  -9.83802, -11.75145
1717728851571.93628,  -9.62027, -14.64046, -11.42289
1717728851588.61035, -10.27283, -17.27576,  -5.07773
1717728851605.28442,  -4.57340, -10.71077,   6.97469
1717728851621.95874,   0.15134,  -6.65234,  -8.02048
1717728851638.63281,   0.64082,  -6.56422, -11.68464
1717728851655.30688,  -0.03657,  -9.14298,  -9.79674
1717728851671.98096,   0.94302, -12.95622,  -7.97702
1717728851688.65527,   3.48861, -17.44349,  -6.95722
1717728851705.32935,   4.00626, -17.98751,  -6.13095
1717728851722.00342,   3.27827, -16.10944,  -5.42356
1717728851738.67749,   1.51454, -10.81583,  -3.10024
1717728851755.35181,   0.65975,  -6.69151,  -2.31255
1717728851772.02588,   1.01959,  -6.24333,  -1.95302
1717728851788.69995,   1.87187,  -7.10465,  -1.35983
1717728851805.37402,   3.08673,  -8.61006,  -1.06495
1717728851822.04834,   2.87969,  -9.71580,   0.41642
1717728851838.72241,   1.65364, -10.32746,   2.78847
1717728851855.39648,  -0.12078, -10.54430,   5.66493
1717728851872.07080,  -1.89523, -10.76114,   8.54143
1717728851888.74487,  -0.77102,  -9.44362,   7.32696
1717728851905.41895,   1.58052,  -9.26479,   1.65420
1717728851922.09302,   2.78706,  -9.37859,  -1.29307
1717728851938.76733,   4.11299,  -9.77118,  -0.82743
1717728851955.44141,   4.13634, -10.46678,   2.87780
1717728851972.11548,   3.13388, -11.32916,   8.26468
1717728851988.78955,   3.15083, -11.85564,  11.22559
1717728852005.46387,   4.02671, -12.53543,   7.98472
